date,latitude,longitude,parameter,value,location,source
2026-01-18 01:11:10.030268,28.63629041173427,77.15421896500592,co,2.859499356240142,Delhi,MOCK_DATA
2026-01-19 22:11:10.030349,28.46261144146162,77.14303064046909,co,4.535709414494018,Delhi,MOCK_DATA
2026-01-19 11:11:10.030410,28.640570152958745,77.18573380398698,co,4.297438582508392,Delhi,MOCK_DATA
2026-01-17 21:11:10.030467,28.63897400480373,77.26684716250777,co,1.5279149092666031,Delhi,MOCK_DATA
2026-01-19 16:11:10.031250,28.701808458621343,77.16135156544497,o3,81.94024475635335,Delhi,MOCK_DATA
2026-01-17 19:11:10.031400,28.546257353748366,77.23288469949192,o3,78.12030473718288,Delhi,MOCK_DATA
2026-01-17 22:11:10.031476,28.630640702422923,77.21298489857583,o3,104.48488169856319,Delhi,MOCK_DATA
2026-01-19 17:11:10.031639,28.547554330333828,77.14347645592807,o3,57.549291004300464,Delhi,MOCK_DATA
2026-01-18 08:11:10.031704,28.53973800878512,77.21869390985611,o3,96.26924359622254,Delhi,MOCK_DATA
2026-01-18 12:11:10.031725,28.651133274867288,77.20132821234321,o3,49.50848152083577,Delhi,MOCK_DATA
2026-01-19 00:11:10.031747,28.765186403067347,77.13243625410406,pm25,177.06037855610424,Delhi NCR,MOCK_DATA
2026-01-18 00:11:10.031764,28.82173610507707,77.18144142773407,pm25,101.95733560217249,Delhi NCR,MOCK_DATA
2026-01-19 12:11:10.031777,28.59957418280005,77.22607322743627,pm25,101.7290773313515,Delhi NCR,MOCK_DATA
2026-01-19 07:11:10.031807,28.633026225061382,76.96716975391435,pm25,192.55354797530026,Delhi NCR,MOCK_DATA
2026-01-18 02:11:10.031822,28.758036682686406,77.08315046366876,pm25,143.1441544181445,Delhi NCR,MOCK_DATA
2026-01-17 13:11:10.031837,28.80033871045986,77.21572599101356,pm25,178.69340603407116,Delhi NCR,MOCK_DATA
2026-01-20 00:11:10.031850,28.5552425854938,77.14805136352936,pm25,173.90608816362067,Delhi NCR,MOCK_DATA
2026-01-19 07:11:10.031863,28.740537814262236,76.97061894444316,pm25,200.85874914941581,Delhi NCR,MOCK_DATA
2026-01-18 08:11:10.031876,28.64932443591675,77.15709779437371,pm25,122.4196661335813,Delhi NCR,MOCK_DATA
2026-01-17 12:11:10.031888,28.768878616854558,77.11008741842306,pm25,148.932143610286,Delhi NCR,MOCK_DATA
2026-01-20 02:11:10.031901,28.650064501660786,77.18389899227643,pm25,167.57030973720964,Delhi NCR,MOCK_DATA
2026-01-19 11:11:10.031913,28.714260745070295,77.03128508751288,pm25,130.6478712558981,Delhi NCR,MOCK_DATA
2026-01-18 09:11:10.031926,28.556129604337347,76.99897218415889,pm25,113.78080911259698,Delhi NCR,MOCK_DATA
2026-01-19 05:11:10.031939,28.635606365542188,77.0342050593486,pm25,159.87401950435378,Delhi NCR,MOCK_DATA
2026-01-19 18:11:10.031952,28.735148904414274,76.96225512215636,pm25,113.79205593784607,Delhi NCR,MOCK_DATA
2026-01-17 22:11:10.031966,28.790578973025415,77.12543173995356,pm25,159.50562320415733,Delhi NCR,MOCK_DATA
2026-01-18 22:11:10.031979,28.66594140584985,77.22408095754777,pm25,208.42663031488672,Delhi NCR,MOCK_DATA
2026-01-18 01:11:10.031992,28.806295692910194,77.02551097040183,pm25,142.29295741018453,Delhi NCR,MOCK_DATA
2026-01-18 18:11:10.032005,28.68191498284747,77.2141597134205,pm25,107.72294831901768,Delhi NCR,MOCK_DATA
2026-01-17 09:11:10.032018,28.610188005204492,77.24854089359329,pm25,139.33456918078963,Delhi NCR,MOCK_DATA
2026-01-19 17:11:10.032030,28.835437172127648,77.18471913908564,pm25,116.66146992584763,Delhi NCR,MOCK_DATA
2026-01-18 06:11:10.032043,28.719753402847534,77.1005708775168,pm25,96.87682084709608,Delhi NCR,MOCK_DATA
2026-01-18 16:11:10.032057,28.58568089479447,77.19108437278514,pm25,202.54277827325552,Delhi NCR,MOCK_DATA
2026-01-20 07:11:10.032070,28.831422097083365,77.05449540334087,pm25,101.45224101777904,Delhi NCR,MOCK_DATA
2026-01-19 03:11:10.032083,28.666145735824283,77.09190539457985,pm25,136.6273341730764,Delhi NCR,MOCK_DATA
2026-01-19 05:11:10.032099,28.623638219865107,77.17195524252458,pm10,233.46876114798374,Delhi NCR,MOCK_DATA
2026-01-18 06:11:10.032112,28.62156462837675,77.1365130901803,pm10,270.76020457104244,Delhi NCR,MOCK_DATA
2026-01-18 02:11:10.032126,28.799224924289753,77.12547255769678,pm10,166.5721766707729,Delhi NCR,MOCK_DATA
2026-01-19 18:11:10.032139,28.76082649998744,77.1741112793337,pm10,256.0719286055577,Delhi NCR,MOCK_DATA
2026-01-17 16:11:10.032152,28.64660221430388,77.1450250465069,pm10,305.57054852334073,Delhi NCR,MOCK_DATA
2026-01-17 08:11:10.032165,28.7505436860935,77.17695599071673,pm10,220.3843633284999,Delhi NCR,MOCK_DATA
2026-01-18 00:11:10.032179,28.801503275586686,77.07714947847613,pm10,301.8537151765953,Delhi NCR,MOCK_DATA
2026-01-18 03:11:10.032192,28.70237204138247,77.04382844304735,pm10,146.06954985593737,Delhi NCR,MOCK_DATA
2026-01-17 22:11:10.032205,28.576530836877822,76.9530322977512,pm10,190.66395105653717,Delhi NCR,MOCK_DATA
2026-01-17 19:11:10.032218,28.79595034507607,77.13892488002062,pm10,279.8087872120077,Delhi NCR,MOCK_DATA
2026-01-17 15:11:10.032232,28.756395456670273,77.0430120514898,pm10,198.14295690577543,Delhi NCR,MOCK_DATA
2026-01-17 18:11:10.032245,28.808809101366865,77.04664334096493,pm10,269.8930361635812,Delhi NCR,MOCK_DATA
2026-01-19 21:11:10.032259,28.832046644816312,77.06693726510359,no2,81.86857062340539,Delhi NCR,MOCK_DATA
2026-01-19 23:11:10.032272,28.623992599017274,77.19522748349718,no2,110.9297010582869,Delhi NCR,MOCK_DATA
2026-01-18 21:11:10.032286,28.652841878587775,77.09079666223126,no2,78.50187242475147,Delhi NCR,MOCK_DATA
2026-01-18 22:11:10.032301,28.63404507919478,77.02440804970159,no2,50.019124884520394,Delhi NCR,MOCK_DATA
2026-01-17 14:11:10.032315,28.592202727352543,77.24035079950471,no2,91.85830702387736,Delhi NCR,MOCK_DATA
2026-01-19 20:11:10.032330,28.626588345186878,77.10082457177197,no2,114.65214041338898,Delhi NCR,MOCK_DATA
2026-01-17 12:11:10.032344,28.723208489361028,77.00344088101343,no2,39.53199138478098,Delhi NCR,MOCK_DATA
2026-01-18 16:11:10.032357,28.55906689029921,77.04551936581365,no2,87.79805948995975,Delhi NCR,MOCK_DATA
2026-01-20 04:11:10.032371,28.657437520658046,77.04368445071762,so2,37.605223217698345,Delhi NCR,MOCK_DATA
2026-01-20 01:11:10.032385,28.572792797763704,77.16109151585809,so2,20.80196116040709,Delhi NCR,MOCK_DATA
2026-01-19 13:11:10.032399,28.80999892253413,77.11951171488975,so2,34.3804168728563,Delhi NCR,MOCK_DATA
2026-01-18 14:11:10.032416,28.799292449303138,77.07238226347494,so2,50.205718558496756,Delhi NCR,MOCK_DATA
2026-01-19 02:11:10.032429,28.64326407724626,77.07505487458889,so2,26.514217579667317,Delhi NCR,MOCK_DATA
2026-01-18 23:11:10.032443,28.8486578381513,77.11792377557485,so2,23.491348782751995,Delhi NCR,MOCK_DATA
2026-01-19 05:11:10.032458,28.743625334852453,77.01279300180705,co,2.7824683572058135,Delhi NCR,MOCK_DATA
2026-01-20 07:11:10.032472,28.65466728624072,76.98536803829279,co,4.417102100344322,Delhi NCR,MOCK_DATA
2026-01-18 06:11:10.032485,28.64011773311625,76.96339741869578,co,1.3564971169965787,Delhi NCR,MOCK_DATA
2026-01-18 06:11:10.032499,28.703411003919367,77.22690781631488,co,0.652499016367321,Delhi NCR,MOCK_DATA
2026-01-18 19:11:10.032514,28.670409136927628,77.08449985009986,co,4.61684925855197,Delhi NCR,MOCK_DATA
2026-01-19 01:11:10.032528,28.824045136944605,77.21539911062993,o3,41.862570027942574,Delhi NCR,MOCK_DATA
2026-01-19 03:11:10.032542,28.619173991496304,77.05126520382647,o3,40.10218876018708,Delhi NCR,MOCK_DATA
2026-01-20 03:11:10.032556,28.581496628954813,77.23592103943962,o3,50.53362268788611,Delhi NCR,MOCK_DATA
2026-01-18 00:11:10.032569,28.594595250895825,77.02360467910184,o3,111.78070555574398,Delhi NCR,MOCK_DATA
2026-01-17 22:11:10.032583,28.651402294026717,76.97890914173877,o3,46.40740949097883,Delhi NCR,MOCK_DATA
2026-01-17 23:11:10.032598,28.78805524104754,77.18261669496599,o3,117.37425580781859,Delhi NCR,MOCK_DATA
2026-01-18 20:11:10.032611,19.14992460392714,72.95176759401377,pm25,117.3184414485022,Mumbai,MOCK_DATA
2026-01-17 21:11:10.032623,19.032482699854594,72.7639885865327,pm25,143.7654746630605,Mumbai,MOCK_DATA
2026-01-20 00:11:10.032636,18.990000760000076,72.76653085653537,pm25,148.46492056811397,Mumbai,MOCK_DATA
2026-01-19 14:11:10.032648,19.06355279296563,72.83352228210978,pm25,134.23017670085284,Mumbai,MOCK_DATA
2026-01-19 03:11:10.032660,18.969309723301652,73.00447933662254,pm25,114.34625492626311,Mumbai,MOCK_DATA
2026-01-18 04:11:10.032675,19.15391563890977,72.77616033729576,pm25,85.48756307344914,Mumbai,MOCK_DATA
2026-01-18 05:11:10.032687,19.16764280348466,72.9560364771366,pm25,82.9621714055347,Mumbai,MOCK_DATA
2026-01-18 18:11:10.032700,18.990580169256724,73.02427759252915,pm25,113.9552617719147,Mumbai,MOCK_DATA
2026-01-19 00:11:10.032712,19.073454098377397,73.02539643796146,pm25,120.96858073077073,Mumbai,MOCK_DATA
2026-01-18 21:11:10.032724,18.99958798340882,73.00132819337723,pm25,83.37542013092725,Mumbai,MOCK_DATA
2026-01-18 12:11:10.032736,19.17735680477577,72.95668467652956,pm25,123.55864900459827,Mumbai,MOCK_DATA
2026-01-17 20:11:10.032748,19.038642377792584,72.74152669992203,pm25,99.24261680006653,Mumbai,MOCK_DATA
2026-01-19 09:11:10.032760,19.125129498004636,73.02856024562865,pm25,108.0110229601105,Mumbai,MOCK_DATA
2026-01-19 07:11:10.032772,19.18911216301599,72.98612042378146,pm25,101.40492183436163,Mumbai,MOCK_DATA
2026-01-17 11:11:10.032784,18.970919316852804,72.89878586966834,pm25,137.71143095323956,Mumbai,MOCK_DATA
2026-01-17 22:11:10.032796,19.07420221660368,72.99512831112747,pm25,107.82854366075482,Mumbai,MOCK_DATA
2026-01-17 21:11:10.032808,19.10021830357922,72.77767043964093,pm25,134.82785425466375,Mumbai,MOCK_DATA
2026-01-17 15:11:10.032820,19.06451405279164,72.82962861387301,pm25,75.29562158736242,Mumbai,MOCK_DATA
2026-01-19 07:11:10.032832,19.005045676792015,72.8487012352146,pm25,105.48698636892587,Mumbai,MOCK_DATA
2026-01-18 11:11:10.032846,18.9624547950152,72.75403720784512,pm25,136.0871736214396,Mumbai,MOCK_DATA
2026-01-18 09:11:10.032858,19.176540514102772,72.92678598908631,pm25,88.53704850112634,Mumbai,MOCK_DATA
2026-01-19 06:11:10.032870,18.98765013898752,72.79944542342713,pm25,78.30538066418164,Mumbai,MOCK_DATA
2026-01-17 12:11:10.032882,19.066886844562834,72.9404332609999,pm25,87.16091710430675,Mumbai,MOCK_DATA
2026-01-20 03:11:10.032894,18.96011567346862,73.01728191703202,pm25,145.22968906402318,Mumbai,MOCK_DATA
2026-01-19 08:11:10.032906,19.10969189476181,72.74024971232227,pm25,149.61866684885055,Mumbai,MOCK_DATA
2026-01-18 07:11:10.032920,19.177034159251686,72.9937502125973,pm10,149.82184581612194,Mumbai,MOCK_DATA
2026-01-19 18:11:10.032933,19.218942219366618,72.76700312959267,pm10,178.47244195662483,Mumbai,MOCK_DATA
2026-01-19 13:11:10.032948,19.15155218436074,72.9474231824768,pm10,116.23710892092174,Mumbai,MOCK_DATA
2026-01-17 10:11:10.032960,18.949723221970224,72.84863949367534,pm10,172.4233671207445,Mumbai,MOCK_DATA
2026-01-18 00:11:10.032973,19.105618953260645,72.92807657570825,pm10,119.1519093893632,Mumbai,MOCK_DATA
2026-01-19 11:11:10.032985,19.03914636663336,72.9147838456939,pm10,155.29139414331684,Mumbai,MOCK_DATA
2026-01-19 08:11:10.032998,19.132044489791195,72.98219208002538,pm10,132.85360437904365,Mumbai,MOCK_DATA
2026-01-18 09:11:10.033010,19.075939448666272,73.0178177609291,pm10,118.88403179817792,Mumbai,MOCK_DATA
2026-01-20 05:11:10.033023,19.13248667225526,72.98056214233262,pm10,134.33308086467628,Mumbai,MOCK_DATA
2026-01-17 18:11:10.033035,19.20248764048201,72.96635608874804,pm10,142.88552160600977,Mumbai,MOCK_DATA
2026-01-19 18:11:10.033049,19.022865605668105,72.76661183967106,pm10,114.78705264620783,Mumbai,MOCK_DATA
2026-01-19 22:11:10.033061,18.995331498383923,72.83788078063517,pm10,138.58940032184523,Mumbai,MOCK_DATA
2026-01-19 16:11:10.033074,19.017316662368344,72.83715847728517,no2,49.677207657525734,Mumbai,MOCK_DATA
2026-01-18 11:11:10.033089,19.025197211264356,72.9566551542421,no2,105.23270960517021,Mumbai,MOCK_DATA
2026-01-18 17:11:10.033102,18.954477907252144,72.97073499171725,no2,36.769036068029735,Mumbai,MOCK_DATA
2026-01-17 19:11:10.033115,19.221000408093467,72.9040397888467,no2,112.66320789827799,Mumbai,MOCK_DATA
2026-01-17 11:11:10.033127,19.12256785138507,72.77096948881942,no2,72.20644995760665,Mumbai,MOCK_DATA
2026-01-20 04:11:10.033142,19.082875018844582,72.99585814215922,no2,51.65458907883721,Mumbai,MOCK_DATA
2026-01-17 19:11:10.033155,19.187457578857074,72.93852705158334,no2,32.60966812412583,Mumbai,MOCK_DATA
2026-01-18 08:11:10.033167,19.022527769031996,72.8080299067009,no2,107.60573010739866,Mumbai,MOCK_DATA
2026-01-19 11:11:10.033181,19.223754345382375,72.79069666323139,so2,52.83987157325425,Mumbai,MOCK_DATA
2026-01-18 19:11:10.033194,19.202430191544185,72.99049546422481,so2,27.847687550242135,Mumbai,MOCK_DATA
2026-01-17 08:11:10.033207,19.18297221826018,72.99593618792899,so2,24.142813503027533,Mumbai,MOCK_DATA
2026-01-18 23:11:10.033220,19.202910045654075,72.80273509451891,so2,35.045838544126084,Mumbai,MOCK_DATA
2026-01-18 00:11:10.033234,18.98391558943734,72.9546311161997,so2,31.75099800888051,Mumbai,MOCK_DATA
2026-01-19 19:11:10.033247,19.07102938391539,72.97560797605607,so2,20.961731044399727,Mumbai,MOCK_DATA
2026-01-18 02:11:10.033261,18.937811286266328,72.82369084031635,co,1.3032659901884693,Mumbai,MOCK_DATA
2026-01-19 18:11:10.033275,19.22396544591988,72.93272304746951,co,3.314518534431529,Mumbai,MOCK_DATA
2026-01-18 16:11:10.033288,19.066035088297195,72.79374264041866,co,1.4434203739044684,Mumbai,MOCK_DATA
2026-01-20 00:11:10.033301,18.991764380862794,72.7690355431194,co,1.2054573705505747,Mumbai,MOCK_DATA
2026-01-19 06:11:10.033315,19.09021270463652,72.81689068989746,co,2.9993382845476875,Mumbai,MOCK_DATA
2026-01-19 01:11:10.033329,19.06227677666059,72.76571631371559,o3,93.97519287707168,Mumbai,MOCK_DATA
2026-01-17 13:11:10.033569,18.97949879104418,72.86797798065953,o3,73.34454496047425,Mumbai,MOCK_DATA
2026-01-17 16:11:10.033638,19.118669076108603,72.81691672477373,o3,46.38611097179534,Mumbai,MOCK_DATA
2026-01-18 10:11:10.033676,19.07406988601061,72.8233940423037,o3,72.08450886631772,Mumbai,MOCK_DATA
2026-01-19 17:11:10.033701,19.102428690509484,72.89270426308896,o3,63.940466349334024,Mumbai,MOCK_DATA
2026-01-19 14:11:10.033722,18.957242765267566,72.95736187156388,o3,42.77374915341013,Mumbai,MOCK_DATA
2026-01-19 06:11:10.033744,13.142550506509036,80.32112890966346,pm25,63.93309707130849,Chennai,MOCK_DATA
2026-01-17 21:11:10.033760,12.971408979245757,80.23692370466527,pm25,89.8819898546945,Chennai,MOCK_DATA
2026-01-17 21:11:10.033777,13.17740315590635,80.3206215975473,pm25,116.04604012737522,Chennai,MOCK_DATA
2026-01-19 00:11:10.033793,13.221334041744766,80.26487905689245,pm25,65.26185012296996,Chennai,MOCK_DATA
2026-01-18 23:11:10.033809,12.989070834537943,80.21564103071034,pm25,123.66875087714648,Chennai,MOCK_DATA
2026-01-19 02:11:10.033826,13.190706392279775,80.13766051913343,pm25,95.36062937690915,Chennai,MOCK_DATA
2026-01-18 04:11:10.033841,12.987441159970826,80.25040121543067,pm25,128.57822643906434,Chennai,MOCK_DATA
2026-01-19 06:11:10.033858,12.992230213817432,80.13523564100272,pm25,64.00004162947594,Chennai,MOCK_DATA
2026-01-17 11:11:10.033925,12.933769720210144,80.12921759864355,pm25,98.18809324564447,Chennai,MOCK_DATA
2026-01-20 07:11:10.033946,13.14388298938662,80.32814412396598,pm25,120.1332357504177,Chennai,MOCK_DATA
2026-01-19 05:11:10.033962,12.988564695768137,80.18828102082553,pm25,101.75381477623446,Chennai,MOCK_DATA
2026-01-17 19:11:10.033978,13.127406404054687,80.41490284867254,pm25,62.860645060116575,Chennai,MOCK_DATA
2026-01-19 03:11:10.034001,13.120239010872684,80.19678991014648,pm25,63.44538300199871,Chennai,MOCK_DATA
2026-01-17 20:11:10.034019,13.128309405302277,80.3189148416433,pm25,99.87279740021881,Chennai,MOCK_DATA
2026-01-19 10:11:10.034040,12.992036653309835,80.25859453380943,pm25,119.02082947287619,Chennai,MOCK_DATA
2026-01-17 13:11:10.034065,12.991747046539233,80.24319347049348,pm25,97.53461561693835,Chennai,MOCK_DATA
2026-01-17 18:11:10.034094,13.18022459067619,80.26606083133137,pm25,117.3969266461186,Chennai,MOCK_DATA
2026-01-19 22:11:10.034220,13.199988939002898,80.19770133367112,pm25,126.47319367685824,Chennai,MOCK_DATA
2026-01-20 01:11:10.034570,13.180457248316289,80.3989897590945,pm25,106.90275779940879,Chennai,MOCK_DATA
2026-01-18 11:11:10.034694,13.171616401973196,80.26856659696804,pm25,105.99050799145584,Chennai,MOCK_DATA
2026-01-17 09:11:10.034829,13.087973415571158,80.35344633202085,pm25,74.24302661871911,Chennai,MOCK_DATA
2026-01-17 21:11:10.034863,13.06398941072089,80.25114478687532,pm25,81.5511868109098,Chennai,MOCK_DATA
2026-01-17 11:11:10.034887,13.19822475545721,80.18801945496534,pm25,89.77095257457975,Chennai,MOCK_DATA
2026-01-19 17:11:10.034910,13.071323420606332,80.28043579266318,pm25,113.11095339449821,Chennai,MOCK_DATA
2026-01-17 09:11:10.034934,13.033877422516294,80.24904019344345,pm25,74.4508737764381,Chennai,MOCK_DATA
2026-01-17 12:11:10.034964,12.984596593639841,80.23120042499232,pm10,128.88119064139892,Chennai,MOCK_DATA
2026-01-19 20:11:10.034988,12.972341677194883,80.27007036429863,pm10,177.0551923359895,Chennai,MOCK_DATA
2026-01-19 05:11:10.035021,13.113276911099696,80.2165119883099,pm10,141.40529287503765,Chennai,MOCK_DATA
2026-01-18 05:11:10.035047,12.985060967243522,80.38991940794415,pm10,120.86367277205396,Chennai,MOCK_DATA
2026-01-17 16:11:10.035077,13.042568655413353,80.30347168881025,pm10,162.20525428595948,Chennai,MOCK_DATA
2026-01-19 07:11:10.035102,13.038489042430946,80.2584313774217,pm10,187.97418360156425,Chennai,MOCK_DATA
2026-01-18 04:11:10.035125,13.077749978539632,80.27282073933233,pm10,132.4228874900895,Chennai,MOCK_DATA
2026-01-18 23:11:10.035153,12.973144483445475,80.28129596453422,pm10,187.23726310719965,Chennai,MOCK_DATA
2026-01-19 06:11:10.035179,12.980453427856965,80.36850182693023,pm10,193.45013480911575,Chennai,MOCK_DATA
2026-01-20 00:11:10.035205,13.214925196689954,80.29733057561732,pm10,162.5576566921288,Chennai,MOCK_DATA
2026-01-17 11:11:10.035233,12.998418573644619,80.19378010887316,pm10,120.46917634791325,Chennai,MOCK_DATA
2026-01-19 02:11:10.035256,13.092752614335756,80.28124749321898,pm10,189.39807235813518,Chennai,MOCK_DATA
2026-01-18 19:11:10.035283,13.131830803295236,80.15684213790142,no2,94.6830736990272,Chennai,MOCK_DATA
2026-01-19 00:11:10.035310,12.978667261460496,80.200518134001,no2,105.88617771031122,Chennai,MOCK_DATA
2026-01-19 20:11:10.035337,12.994151942710658,80.16443881079863,no2,33.25243011969672,Chennai,MOCK_DATA
2026-01-18 16:11:10.035361,13.081601903915727,80.41990612165529,no2,74.0553444544376,Chennai,MOCK_DATA
2026-01-18 17:11:10.035386,13.005526849531837,80.15434470334465,no2,115.12773429811863,Chennai,MOCK_DATA
2026-01-18 09:11:10.035409,13.060457428156598,80.2650915554896,no2,73.88457891001413,Chennai,MOCK_DATA
2026-01-19 17:11:10.035453,12.930921585113948,80.37724376412652,no2,37.19515208767746,Chennai,MOCK_DATA
2026-01-19 03:11:10.035488,13.037049393761839,80.15780297118913,no2,86.24173041789868,Chennai,MOCK_DATA
2026-01-18 14:11:10.035519,13.128485393622702,80.26867144708432,so2,29.20891316011108,Chennai,MOCK_DATA
2026-01-18 16:11:10.035549,13.030552136935047,80.12225804695568,so2,17.078526065333374,Chennai,MOCK_DATA
2026-01-19 17:11:10.035855,13.108415366909432,80.19377494880679,so2,35.96436642749116,Chennai,MOCK_DATA
2026-01-17 15:11:10.035906,13.22694147022086,80.29446353576715,so2,56.24793801071953,Chennai,MOCK_DATA
2026-01-17 22:11:10.035941,12.948383801093962,80.22271599017273,so2,50.59725398878949,Chennai,MOCK_DATA
2026-01-19 04:11:10.035976,13.0907676855636,80.32305484980884,so2,23.738023884310536,Chennai,MOCK_DATA
2026-01-19 18:11:10.036026,13.14220262265446,80.23532364677189,co,4.70208609493881,Chennai,MOCK_DATA
